id,weight
723,237
724,297
725,122
726,111
727,109
728,129
729,238
730,264
731,123
732,260
733,115
734,184
735,120
736,208
737,192
738,210
739,140
740,277
741,204
742,133
743,132
744,183
745,258
746,277
747,172
748,261
749,122
750,206
751,194
752,289
753,146
754,201
755,265
756,243
757,241
758,149
759,298
760,271
761,146
762,207
763,113
764,147
765,210
766,155
767,144
768,119
769,225
770,243
771,110
772,154
773,203
774,233
775,189
776,173
777,296
778,144
779,188
780,264
781,220
782,146
783,122
784,236
785,259
786,290
787,211
788,256
789,135
790,290
791,180
792,217
793,123
794,167
795,179
796,277
797,273
798,295
799,154
800,240
801,185
802,237
803,196
804,288
805,260
806,224
807,237
808,256
809,266
810,114
811,103
812,113
813,218
814,176
815,281
816,157
817,168
818,260
819,173
820,275
821,273
822,182
823,191
824,133
825,265
826,248
827,134
828,193
829,149
830,260
831,272
832,115
833,272
834,266
835,197
836,269
837,203
838,122
839,145
840,209
841,221
842,173
843,187
844,169
845,242
846,250
847,271
848,111
849,282
850,293
851,287
852,173
853,126
854,148
855,136
856,152
857,166
858,285
859,221
860,110
861,150
862,183
863,181
864,241
865,298
866,263
867,131
868,266
869,257
870,229
871,192
872,102
873,235
874,242
875,113
876,285
877,239
878,273
879,143
880,265
881,117
882,237
883,203
884,276
885,103
886,115
887,155
888,110
889,131
890,175
891,275
892,219
893,178
894,215
895,273
896,279
897,223
898,282
899,212
900,276
901,196
902,105
903,141
904,187
905,124
906,230
907,149
908,289
909,178
910,138
911,190
912,194
913,168
914,232
915,106
916,240
917,235
918,159
919,284
920,198
921,218
922,187
923,222
924,283
925,269
926,174
927,212
928,170
929,199
930,220
931,224
932,224
933,128
934,126
935,179
936,140
937,283
938,138
939,283
940,235
941,207
942,166
943,119
944,281
945,135
946,282
947,246
948,175
949,134
950,215
951,125
952,231
953,231
954,218
955,108
956,157
957,156
958,225
959,179
960,234
961,219
962,208
963,169
964,265
965,216
966,139
967,262
968,125
969,247
970,118
971,299
972,141
973,296
974,194
975,136
976,254
977,250
978,231
979,101
980,252
981,270
982,109
983,263
984,280
985,100
986,230
987,162
988,133
989,132
990,222
991,279
992,140
993,152
994,298
995,194
996,216
997,200
998,233
999,205
1000,220
1001,178
1002,286
1003,241
1004,141
1005,279
1006,192
1007,287
1008,110
1009,242
1010,114
1011,191
1012,293
1013,112
1014,120
1015,244
1016,218
1017,244
1018,290
1019,103
1020,131
1021,285
1022,250
1023,103
1024,284
1025,140
1026,280
1027,109
1028,209
1029,282
1030,225
1031,114
1032,270
1033,260
1034,229
1035,292
1036,207
1037,187
1038,101
1039,101
1040,148
1041,250
1042,177
1043,211
1044,293
1045,273
1046,134
1047,221
1048,162
1049,164
1050,238
1051,266
1052,132
1053,218
1054,148
1055,233
1056,235
1057,197
1058,212
1059,247
1060,280
1061,287
1062,100
1063,132
1064,271
1065,263
1066,214
1067,118
1068,269
1069,199
1070,162
1071,155
1072,185
1073,269
1074,106
1075,276
1076,163
1077,122
1078,112
1079,172
1080,288
1081,213
1082,227
1083,131
1084,158
1085,264
1086,117
1087,226
1088,277
1089,230
1090,148
1091,126
1092,210
1093,167
1094,147
1095,242
1096,253
1097,243
1098,223
1099,210
1100,194
1101,264
1102,242
1103,120
1104,141
1105,244
1106,244
1107,200
1108,241
1109,111
1110,119
1111,153
1112,159
1113,295
1114,261
1115,220
1116,132
1117,239
1118,236
1119,181
1120,194
1121,118
1122,108
1123,206
1124,152
1125,170
1126,291
1127,121
1128,192
1129,289
1130,183
1131,230
1132,209
1133,183
1134,289
1135,300
1136,209
1137,286
1138,300
1139,286
1140,270
1141,294
1142,127
1143,102
1144,201
1145,181
1146,216
1147,187
1148,209
1149,215
1150,209
1151,255
1152,175
1153,207
1154,165
1155,256
1156,139
1157,254
1158,205
1159,171
1160,155
1161,244
1162,207
1163,218
1164,157
1165,168
1166,212
1167,225
1168,237
1169,146
1170,107
1171,217
1172,246
1173,189
1174,230
1175,258
1176,259
1177,252
1178,167
1179,218
1180,161
1181,215
1182,157
1183,168
1184,178
1185,126
1186,262
1187,249
1188,271
1189,151
1190,245
1191,191
1192,150
1193,119
1194,139
1195,178
1196,191
1197,100
1198,139
1199,298
1200,257
1201,155
1202,298
1203,177
1204,295
1205,297
1206,188
1207,159
1208,119
1209,121
1210,259
1211,146
1212,272
1213,300
1214,142
1215,170
1216,234
1217,281
1218,291
1219,193
1220,237
1221,263
1222,114
1223,182
1224,232
1225,201
1226,209
1227,131
1228,251
1229,186
1230,256
1231,299
1232,136
1233,131
1234,232
1235,121
1236,150
1237,113
1238,275
1239,101
1240,230
1241,188
1242,132
1243,273
1244,151
1245,188
1246,300
1247,275
1248,275
1249,260
1250,115
1251,194
1252,186
1253,178
1254,147
1255,273
1256,143
1257,134
1258,191
1259,108
1260,266
1261,137
1262,122
1263,170
1264,130
1265,149
1266,205
1267,283
1268,265
1269,290
1270,288
1271,133
1272,148
1273,142
1274,133
1275,248
1276,156
1277,293
1278,232
1279,276
1280,171
1281,123
1282,160
1283,271
1284,201
1285,236
1286,174
1287,215
1288,183
1289,176
1290,266
1291,106
1292,204
1293,140
1294,235
1295,188
1296,238
1297,107
1298,173
1299,240
1300,120
1301,288
1302,101
1303,209
1304,249
1305,268
1306,223
1307,207
1308,246
1309,227
1310,234
1311,294
1312,177
1313,111
1314,130
1315,100
1316,185
1317,183
1318,169
1319,256
1320,165
1321,296
1322,294
1323,241
1324,241
1325,187
1326,263
1327,227
1328,203
1329,126
1330,131
1331,134
1332,120
1333,297
1334,285
1335,233
1336,205
1337,183
1338,203
1339,280
1340,295
1341,284
1342,160
1343,271
1344,260
1345,213
1346,162
1347,218
1348,247
1349,282
1350,110
1351,255
1352,126
1353,112
1354,230
1355,167
1356,225
1357,164
1358,211
1359,117
1360,163
1361,125
1362,252
1363,157
1364,235
1365,177
1366,205
1367,256
1368,210
1369,224
1370,195
1371,245
1372,270
1373,106
1374,253
1375,220
1376,120
1377,252
1378,206
1379,208
1380,234
1381,300
1382,249
1383,264
1384,234
1385,226
1386,175
1387,202
1388,218
1389,240
1390,206
1391,122
1392,280
1393,125
1394,115
1395,186
1396,240
1397,209
1398,120
1399,151
1400,157
1401,113
1402,173
1403,127
1404,281
1405,283
1406,208
1407,191
1408,141
1409,235
1410,244
1411,187
1412,181
1413,127
1414,270
1415,182
1416,105
1417,254
1418,285
1419,236
1420,163
1421,287
1422,239
1423,292
1424,289
1425,154
1426,199
1427,258
1428,282
1429,174
1430,238
1431,221
1432,125
1433,159
1434,138
1435,267
1436,168
1437,106
1438,105
1439,208
1440,242
1441,172
1442,155
1443,137
1444,153
1445,132
1446,201
1447,130
1448,235
1449,133
1450,118
1451,245
1452,201
1453,159
1454,213
1455,286
1456,102
1457,112
1458,242
1459,219
1460,236
1461,264
1462,138
1463,211
1464,213
1465,196
1466,153
1467,166
1468,137
1469,291
1470,192
1471,271
1472,249
1473,217
1474,189
1475,221
1476,231
1477,103
1478,164
1479,132
1480,279
1481,193
1482,127
1483,230
1484,204
1485,142
1486,117
1487,105
1488,106
1489,251
1490,209
1491,269
1492,263
1493,235
1494,263
1495,129
1496,297
1497,249
1498,262
1499,121
1500,219
1501,160
1502,245
1503,290
1504,256
1505,161
1506,209
1507,134
1508,207
1509,134
1510,248
1511,212
1512,252
1513,216
1514,260
1515,143
1516,110
1517,289
1518,259
1519,183
1520,213
1521,121
1522,244
1523,230
1524,215
1525,119
1526,277
1527,252
1528,220
1529,219
1530,300
1531,214
1532,238
1533,258
1534,184
1535,105
1536,100
1537,136
1538,201
1539,231
1540,125
1541,187
1542,116
1543,102
1544,249
1545,158
1546,229
1547,187
1548,193
1549,296
1550,228
1551,131
1552,181
1553,282
1554,147
1555,257
1556,257
1557,261
1558,197
1559,222
1560,296
1561,151
1562,163
1563,106
1564,274
1565,141
1566,119
1567,167
1568,141
1569,233
1570,163
1571,157
1572,266
1573,211
1574,197
1575,258
1576,148
1577,120
1578,258
1579,159
1580,222
1581,258
1582,243
1583,214
1584,139
1585,288
1586,231
1587,112
1588,288
1589,197
1590,242
1591,152
1592,220
1593,294
1594,240
1595,206
1596,282
1597,271
1598,138
1599,131
1600,238
1601,276
1602,289
1603,215
1604,238
1605,164
1606,290
1607,230
1608,245
1609,100
1610,192
1611,297
1612,215
1613,158
1614,195
1615,230
1616,255
1617,220
1618,187
1619,116
1620,187
1621,124
1622,267
1623,249
1624,193
1625,180
1626,151
1627,167
1628,148
1629,162
1630,114
1631,136
1632,284
1633,181
1634,160
1635,268
1636,148
1637,120
1638,209
1639,291
1640,145
1641,211
1642,212
1643,110
1644,247
1645,268
1646,233
1647,192
1648,213
1649,104
1650,255
1651,271
1652,115
1653,194
1654,285
1655,103
1656,218
1657,235
1658,152
1659,177
1660,293
1661,130
1662,196
1663,214
1664,150
1665,200
1666,119
1667,141
1668,177
1669,101
1670,189
1671,103
1672,147
1673,159
1674,288
1675,164
1676,298
1677,132
1678,285
1679,195
1680,111
1681,253
1682,174
1683,231
1684,156
1685,140
1686,167
1687,142
1688,121
1689,139
1690,286
1691,260
1692,291
1693,113
1694,278
1695,243
1696,297
1697,162
1698,250
1699,255
1700,210
1701,229
1702,166
1703,199
1704,228
1705,121
1706,126
1707,139
1708,161
1709,120
1710,230
1711,224
1712,293
1713,291
1714,243
1715,249
1716,235
1717,132
1718,159
1719,131
1720,173
1721,157
1722,218
1723,274
1724,231
1725,254
1726,295
1727,297
1728,213
1729,170
1730,183
1731,277
1732,164
1733,249
1734,164
1735,189
1736,116
1737,185
1738,210
1739,286
1740,112
1741,158
1742,116
1743,215
1744,182
1745,220
1746,287
1747,160
1748,248
1749,144
1750,127
1751,271
1752,189
1753,239
1754,292
1755,205
1756,240
1757,241
1758,106
1759,284
1760,220
1761,260
1762,210
1763,201
1764,102
1765,287
1766,230
1767,288
1768,103
1769,219
1770,176
1771,193
1772,106
1773,165
1774,253
1775,180
1776,228
1777,292
1778,106
1779,166
1780,244
1781,233
1782,216
1783,100
1784,137
1785,152
1786,250
1787,270
1788,147
1789,224
1790,219
1791,184
1792,158
1793,198
1794,120
1795,300
1796,245
1797,192
1798,188
1799,263
1800,188
1801,204
1802,104
1803,188
1804,124
1805,236
1806,247
1807,118
1808,183
1809,103
1810,267
1811,182
1812,243
1813,138
1814,213
1815,295
1816,284
1817,223
1818,260
1819,165
1820,193
1821,177
1822,126
1823,213
1824,255
1825,151
1826,175
1827,160
1828,209
1829,191
1830,282
1831,226
1832,169
1833,139
1834,238
1835,275
1836,108
1837,170
1838,262
1839,292
1840,153
1841,212
1842,222
1843,229
1844,157
1845,262
1846,186
1847,140
1848,126
1849,210
1850,207
1851,229
1852,194
1853,147
1854,216
1855,144
1856,127
1857,238
1858,273
1859,294
1860,289
1861,134
1862,158
1863,111
1864,293
1865,150
1866,287
1867,111
1868,163
1869,287
1870,239
1871,211
1872,209
1873,234
1874,260
1875,166
1876,128
1877,264
1878,230
1879,115
1880,130
1881,298
1882,237
1883,236
1884,114
1885,176
1886,181
1887,198
1888,254
1889,102
1890,283
1891,135
1892,142
1893,237
1894,101
1895,225
1896,116
1897,147
1898,101
1899,178
1900,181
1901,245
1902,267
1903,238
1904,246
1905,197
1906,114
1907,131
1908,291
1909,192
1910,220
1911,252
1912,158
1913,240
1914,278
1915,282
1916,239
1917,206
1918,288
1919,129
1920,262
1921,284
1922,268
1923,263
1924,176
1925,132
1926,292
1927,298
1928,289
1929,261
1930,207
1931,235
1932,259
1933,113
1934,235
1935,113
1936,300
1937,280
1938,292
1939,111
1940,126
1941,122
1942,126
1943,224
1944,116
1945,177
1946,129
1947,130
1948,105
1949,257
1950,270
1951,180
1952,224
1953,151
1954,190
1955,104
1956,177
1957,262
1958,189
1959,233
1960,249
1961,125
1962,150
1963,156
1964,267
1965,230
1966,183
1967,291
1968,261
1969,238
1970,261
1971,231
1972,262
1973,127
1974,255
1975,211
1976,143
1977,182
1978,148
1979,195
1980,130
1981,131
1982,167
1983,117
1984,262
1985,276
1986,106
1987,102
1988,121
1989,258
1990,272
1991,192
1992,166
1993,120
1994,168
1995,118
1996,204
1997,156
1998,221
1999,190
2000,255
2001,212
2002,218
2003,192
2004,230
2005,171
2006,172
2007,249
2008,189
2009,147
2010,271
2011,297
2012,167
2013,281
2014,215
2015,170
2016,238
2017,209
2018,197
2019,173
2020,189
2021,110
2022,221
2023,211
2024,280
2025,285
2026,296
2027,141
2028,229
2029,207
2030,202
2031,290
2032,110
2033,241
2034,145
2035,220
2036,190
2037,143
2038,115
2039,244
2040,166
2041,193
2042,147
2043,164
2044,245
2045,187
2046,194
2047,131
2048,288
2049,120
2050,247
2051,172
2052,260
2053,202
2054,191
2055,128
2056,135
2057,120
2058,170
2059,279
2060,131
2061,174
2062,131
2063,120
2064,105
2065,208
2066,235
2067,239
2068,179
2069,108
2070,146
2071,206
2072,279
2073,294
2074,170
2075,207
2076,212
2077,178
2078,123
2079,280
2080,174
2081,168
2082,241
2083,204
2084,266
2085,287
2086,253
2087,172
2088,176
2089,266
2090,120
2091,262
2092,192
2093,294
2094,128
2095,234
2096,202
2097,209
2098,124
2099,300
2100,261
2101,275
2102,118
2103,112
2104,278
2105,264
2106,263
2107,212
2108,177
2109,116
2110,134
2111,178
2112,164
2113,197
2114,199
2115,283
2116,288
2117,300
2118,268
2119,196
2120,264
2121,109
2122,103
2123,260
2124,295
2125,190
2126,292
2127,220
2128,174
2129,292
2130,183
2131,151
2132,114
2133,277
2134,295
2135,193
2136,152
2137,124
2138,119
2139,237
2140,165
2141,117
2142,176
2143,151
2144,294
2145,237
2146,114
2147,287
2148,130
2149,201
2150,300
2151,188
2152,255
2153,126
2154,178
2155,292
2156,210
2157,203
2158,262
2159,137
2160,198
2161,291
2162,287
2163,264
2164,261
2165,148
2166,110
2167,238
2168,273
2169,195
2170,134
2171,269
2172,144
2173,146
2174,279
2175,139
2176,207
2177,176
2178,191
2179,300
2180,139
2181,126
2182,167
2183,139
2184,218
2185,134
2186,280
2187,251
2188,178
2189,256
2190,230
2191,288
2192,206
2193,136
2194,184
2195,291
2196,199
2197,254
2198,199
2199,277
2200,102
2201,169
2202,204
2203,115
2204,146
2205,112
2206,222
2207,293
2208,107
2209,166
2210,117
2211,221
2212,104
2213,260
2214,206
2215,243
2216,152
2217,256
2218,101
2219,248
2220,246
2221,285
2222,176
2223,290
2224,110
2225,163
2226,259
2227,289
2228,212
2229,220
2230,227
2231,294
2232,211
2233,238
2234,180
2235,278
2236,157
2237,121
2238,178
2239,172
2240,157
2241,157
2242,265
2243,240
2244,179
2245,158
2246,186
2247,234
2248,230
2249,177
2250,222
2251,132
2252,132
2253,260
2254,206
2255,170
2256,299
2257,285
2258,239
2259,169
2260,205
2261,269
2262,195
2263,154
2264,111
2265,258
2266,123
2267,295
2268,137
2269,197
2270,210
2271,218
2272,275
2273,275
2274,217
2275,224
2276,200
2277,258
2278,257
2279,174
2280,270
2281,132
2282,221
2283,206
2284,153
2285,286
2286,113
2287,176
2288,232
2289,125
2290,225
2291,176
2292,300
2293,106
2294,254
2295,106
2296,233
2297,222
2298,161
2299,187
2300,283
2301,184
2302,225
2303,241
2304,269
2305,255
2306,224
2307,299
2308,186
2309,121
2310,148
2311,272
2312,287
2313,270
2314,289
2315,205
2316,293
2317,243
2318,159
2319,262
2320,191
2321,158
2322,190
2323,248
2324,203
2325,132
2326,223
2327,271
2328,208
2329,256
2330,252
2331,287
2332,206
2333,177
2334,285
2335,167
2336,280
2337,216
2338,130
2339,217
2340,152
2341,196
2342,161
2343,198
2344,238
2345,147
2346,101
2347,242
2348,127
2349,124
2350,152
2351,187
2352,203
2353,114
2354,166
2355,221
2356,207
2357,124
2358,250
2359,165
2360,157
2361,206
2362,161
2363,162
2364,213
2365,127
2366,125
2367,131
2368,104
2369,172
2370,186
2371,157
2372,279
2373,158
2374,163
2375,107
2376,244
2377,155
2378,266
2379,186
2380,275
2381,173
2382,295
2383,203
2384,150
2385,153
2386,192
2387,239
2388,117
2389,174
2390,275
2391,197
2392,141
2393,293
2394,144
2395,226
2396,112
2397,207
2398,157
2399,286
2400,100
2401,215
2402,260
2403,170
2404,117
2405,284
2406,280
2407,247
2408,154
2409,112
2410,107
2411,148
2412,110
2413,204
2414,159
2415,275
2416,224
2417,138
2418,246
2419,161
2420,192
2421,265
2422,141
2423,239
2424,259
2425,299
2426,188
2427,153
2428,184
2429,256
2430,190
2431,122
2432,222
2433,142
2434,263
2435,105
2436,285
2437,288
2438,219
2439,199
2440,141
2441,270
2442,127
2443,250
2444,137
2445,200
2446,196
2447,284
2448,250
2449,151
2450,171
2451,177
2452,241
2453,281
2454,129
2455,159
2456,171
2457,158
2458,185
2459,234
2460,270
2461,128
2462,103
2463,144
2464,160
2465,211
2466,275
2467,166
2468,230
2469,231
2470,123
2471,248
2472,216
2473,198
2474,221
2475,124
2476,211
2477,153
2478,117
2479,211
2480,209
2481,142
2482,232
2483,238
2484,146
2485,174
2486,260
2487,269
2488,243
2489,163
2490,102
2491,221
2492,186
2493,150
2494,159
2495,238
2496,183
2497,202
2498,199
2499,285
2500,112
2501,234
2502,119
2503,191
2504,165
2505,209
2506,159
2507,174
2508,155
2509,130
2510,167
2511,272
2512,269
2513,254
2514,173
2515,183
2516,203
2517,180
2518,265
2519,114
2520,125
2521,199
2522,193
2523,149
2524,287
2525,289
2526,123
2527,272
2528,254
2529,217
2530,289
2531,163
2532,264
2533,129
2534,281
2535,170
2536,152
2537,146
2538,183
2539,202
2540,266
2541,242
2542,275
2543,295
2544,251
2545,244
2546,235
2547,174
2548,219
2549,207
2550,127
2551,154
2552,168
2553,109
2554,178
2555,184
2556,120
2557,202
2558,155
2559,159
2560,125
2561,171
2562,204
2563,124
2564,222
2565,181
2566,105
2567,168
2568,170
2569,227
2570,155
2571,226
2572,110
2573,188
2574,261
2575,214
2576,219
2577,121
2578,263
2579,208
2580,207
2581,200
2582,254
2583,120
2584,222
2585,189
2586,137
2587,246
2588,284
2589,125
2590,174
2591,112
2592,135
2593,273
2594,178
2595,215
2596,112
2597,108
2598,165
2599,123
2600,216
2601,258
2602,265
2603,271
2604,174
2605,115
2606,121
2607,105
2608,228
2609,207
2610,244
2611,253
2612,297
2613,152
2614,197
2615,285
2616,212
2617,256
2618,225
2619,124
2620,144
2621,225
2622,234
2623,159
2624,202
2625,142
2626,196
2627,251
2628,129
2629,251
2630,229
2631,199
2632,268
2633,173
2634,217
2635,295
2636,232
2637,200
2638,279
2639,210
2640,136
2641,153
2642,272
2643,266
2644,299
2645,101
2646,295
2647,178
2648,111
2649,278
2650,261
2651,126
2652,260
2653,225
2654,241
2655,286
2656,290
2657,247
2658,146
2659,263
2660,298
2661,203
2662,111
2663,270
2664,255
2665,195
2666,147
2667,157
2668,235
2669,264
2670,229
2671,294
2672,122
2673,218
2674,176
2675,100
2676,176
2677,105
2678,251
2679,168
2680,229
2681,158
2682,153
2683,123
2684,216
2685,156
2686,129
2687,199
2688,278
2689,153
2690,172
2691,220
2692,241
2693,247
2694,222
2695,236
2696,272
2697,287
2698,288
2699,209
2700,140
2701,132
2702,119
2703,232
2704,105
2705,226
2706,124
2707,213
2708,205
2709,272
2710,119
2711,264
2712,242
2713,120
2714,216
2715,195
2716,161
2717,147
2718,263
2719,135
2720,240
2721,180
2722,125
2723,253
2724,163
2725,108
2726,229
2727,294
2728,211
2729,113
2730,232
2731,240
2732,157
2733,274
2734,105
2735,298
2736,152
2737,103
2738,211
2739,153
2740,200
2741,143
2742,208
2743,228
2744,290
2745,157
2746,286
2747,132
2748,143
2749,154
2750,185
2751,120
2752,130
2753,139
2754,279
2755,160
2756,194
2757,273
2758,284
2759,256
2760,136
2761,133
2762,158
2763,187
2764,273
2765,233
2766,180
2767,104
2768,116
2769,249
2770,242
2771,195
2772,274
2773,231
2774,189
2775,300
2776,227
2777,165
2778,109
2779,291
2780,145
2781,214
2782,176
2783,261
2784,196
2785,174
2786,246
2787,147
2788,200
2789,201
2790,197
2791,275
2792,248
2793,171
2794,292
2795,121
2796,129
2797,222
2798,107
2799,196
2800,177
2801,240
2802,103
2803,218
2804,133
2805,289
2806,154
2807,245
2808,104
2809,270
2810,272
2811,207
2812,108
2813,237
2814,288
2815,101
2816,153
2817,247
2818,247
2819,157
2820,300
2821,136
2822,149
2823,178
2824,227
2825,255
2826,171
2827,148
2828,216
2829,240
2830,105
2831,280
2832,180
2833,199
2834,191
2835,148
2836,100
2837,300
2838,158
2839,242
2840,205
2841,288
2842,249
2843,249
2844,156
2845,218
2846,168
2847,186
2848,293
2849,197
2850,165
2851,148
2852,248
2853,152
2854,112
2855,181
2856,216
2857,156
2858,205
2859,291
2860,234
2861,196
2862,256
2863,151
2864,252
2865,206
2866,172
2867,170
2868,148
2869,180
2870,198
2871,139
2872,287
2873,216
2874,218
2875,169
2876,164
2877,151
2878,286
2879,197
2880,118
2881,182
2882,185
2883,159
2884,289
2885,292
2886,248
2887,205
2888,269
2889,132
2890,174
2891,132
2892,125
2893,154
2894,249
2895,144
2896,155
2897,113
2898,205
2899,262
2900,275
2901,218
2902,137
2903,209
2904,185
2905,294
2906,124
2907,271
2908,121
2909,255
2910,226
2911,145
2912,106
2913,160
2914,145
2915,298
2916,133
2917,185
2918,196
2919,172
2920,252
2921,184
2922,267
2923,124
2924,276
2925,203
2926,249
2927,101
2928,288
2929,245
2930,287
2931,244
2932,211
2933,233
2934,153
2935,256
2936,121
2937,147
2938,169
2939,223
2940,256
2941,150
2942,227
2943,249
2944,219
2945,212
2946,293
2947,244
2948,180
2949,139
2950,218
2951,254
2952,110
2953,237
2954,293
2955,253
2956,253
2957,146
2958,123
2959,190
2960,220
2961,128
2962,239
2963,203
2964,195
2965,152
2966,131
2967,268
2968,140
2969,256
2970,136
2971,277
2972,186
2973,117
2974,192
2975,296
2976,173
2977,267
2978,104
2979,267
2980,266
2981,268
2982,293
2983,232
2984,243
2985,128
2986,208
2987,273
2988,239
2989,111
2990,106
2991,299
2992,253
2993,133
2994,258
2995,138
2996,278
2997,245
