id,id_seller,id_weight,name,description,price,photo_url
70,70,70,Lele,Voluptatem repellat laudantium id voluptate iusto nemo voluptatibus earum.,18635,https://picsum.photos/640/480
71,71,71,Kakap Merah,Perferendis alias eius delectus omnis voluptate ipsam nemo minima repudiandae nostrum aspernatur unde illum quidem velit maiores veritatis sit ducimus.,29612,https://placekitten.com/640/480
72,72,72,Udang Vaname,Aperiam laboriosam vero totam esse nulla consectetur distinctio.,33354,https://picsum.photos/640/480
73,73,73,Makarel,Quidem voluptas nulla nesciunt amet magnam tempore sint voluptatem.,24209,https://picsum.photos/640/480
74,74,74,Nila,Dolorum consequatur placeat beatae perferendis ut esse rerum corrupti fugit tenetur.,16221,https://placekitten.com/640/480
75,75,75,Sotong,Non ratione unde dolores labore quae quod necessitatibus nostrum.,29342,https://dummyimage.com/640x480
76,76,76,Patin,Cum nobis consectetur iure quidem quae debitis aut.,16794,https://picsum.photos/640/480
77,77,77,Layang,Est tempore culpa ducimus impedit modi corporis hic nulla asperiores voluptate debitis architecto non doloremque alias.,16209,https://placekitten.com/640/480
78,78,78,Salmon,Quia accusamus repudiandae ipsum optio eligendi accusamus ipsum repellendus sint commodi consectetur ad aperiam.,23867,https://picsum.photos/640/480
79,79,79,Patin,Harum aliquid pariatur maiores minima itaque repellendus cupiditate minus labore consequuntur rerum quis numquam.,23354,https://placekitten.com/640/480
80,80,80,Patin,Ut similique magni eos nostrum dignissimos natus labore pariatur neque culpa voluptates.,22400,https://placekitten.com/640/480
81,81,81,Kakap Putih,Aliquid blanditiis itaque itaque dicta cum.,29692,https://picsum.photos/640/480
82,82,82,Udang Windu,Voluptatem consequuntur ipsa ipsum assumenda cum eum quas.,19985,https://dummyimage.com/640x480
83,83,83,Sarden,Libero voluptate optio ipsam similique placeat.,32367,https://picsum.photos/640/480
84,84,84,Teri,Unde rerum ratione cupiditate voluptatibus dicta laborum excepturi repellendus explicabo est eius laborum nihil nam enim odio reiciendis.,20976,https://placekitten.com/640/480
85,85,85,Teri,Vitae a molestias minus dolorum tempore temporibus quae maiores.,17961,https://picsum.photos/640/480
86,86,86,Tongkol,Hic nisi dignissimos est ipsam fugiat cupiditate quo voluptates qui esse laudantium.,33750,https://dummyimage.com/640x480
87,87,87,Patin,Nobis maxime eveniet similique sed in laudantium autem culpa qui nulla quisquam odio rerum quasi quibusdam minima.,23376,https://placekitten.com/640/480
88,88,88,Kembung,Recusandae tempora eveniet odit pariatur nam quidem ab occaecati.,26518,https://picsum.photos/640/480
89,89,89,Cakalang,Quibusdam cupiditate repellendus veritatis a dolorem adipisci perspiciatis minus reiciendis.,18471,https://placekitten.com/640/480
90,90,90,Belanak,Nemo distinctio nobis itaque modi magni voluptatibus unde blanditiis.,33996,https://picsum.photos/640/480
91,91,91,Kakap Putih,Soluta impedit fugiat expedita odio nesciunt.,29225,https://picsum.photos/640/480
92,92,92,Kakap Putih,Deleniti ducimus error repellat mollitia id animi natus quae.,16721,https://dummyimage.com/640x480
93,93,93,Baronang,Molestias modi corporis doloribus iure doloremque exercitationem placeat dolore et eveniet.,26216,https://dummyimage.com/640x480
94,94,94,Tuna,Magnam fugit rerum quisquam vero quibusdam optio tenetur corrupti.,27430,https://picsum.photos/640/480
95,95,95,Cumi-cumi,Veritatis voluptates recusandae quasi tempora quas hic tenetur velit asperiores laboriosam nihil.,34613,https://placekitten.com/640/480
96,96,96,Layang,Perspiciatis ab hic aperiam odio vitae nulla iusto deleniti vero dolor saepe atque voluptatem officia nesciunt nemo necessitatibus.,31536,https://dummyimage.com/640x480
97,97,97,Bandeng,Molestias dicta quis totam dignissimos optio fugiat quidem inventore magnam sunt nemo.,15345,https://dummyimage.com/640x480
98,98,98,Kakap Merah,Cumque omnis enim a ea recusandae facere consequuntur expedita corporis.,22175,https://picsum.photos/640/480
99,99,99,Bawal,Fuga aliquid sed maiores fugit veritatis tenetur exercitationem nisi molestiae quas illum eaque voluptates voluptatem quae ex quas placeat.,18065,https://placekitten.com/640/480
100,100,100,Lele,Cumque necessitatibus animi dolorum vero minus et unde quia nihil distinctio nobis officia sapiente.,20953,https://placekitten.com/640/480
101,101,101,Kembung,Velit nihil vitae dignissimos porro saepe saepe eius et totam ea ab.,26104,https://dummyimage.com/640x480
102,102,102,Tuna,Doloribus illo eius quaerat ipsum fugiat id commodi quae fugit reprehenderit ipsum.,23840,https://picsum.photos/640/480
103,103,103,Teri,Doloribus distinctio ipsa cumque impedit temporibus nobis quidem est doloremque atque eaque officia.,26034,https://placekitten.com/640/480
104,104,104,Makarel,Debitis placeat distinctio quas officia excepturi nobis.,19880,https://placekitten.com/640/480
105,105,105,Cumi-cumi,Quam fugiat quasi nulla cum mollitia dignissimos.,18744,https://dummyimage.com/640x480
106,106,106,Layang,Ratione odio harum cumque autem repellendus molestiae libero ratione quaerat commodi.,31227,https://picsum.photos/640/480
107,107,107,Kakap Merah,Adipisci exercitationem natus eligendi nostrum earum autem quos quae.,27466,https://placekitten.com/640/480
108,108,108,Nila,Quasi necessitatibus sit necessitatibus nostrum quos.,17627,https://dummyimage.com/640x480
109,109,109,Kakap Merah,Earum veritatis ipsum quos autem temporibus ratione.,17944,https://dummyimage.com/640x480
110,110,110,Makarel,Minima quod necessitatibus nam omnis provident modi laudantium culpa.,29498,https://placekitten.com/640/480
111,111,111,Kakap Putih,Reprehenderit quisquam aliquam praesentium facilis quae deleniti at aut vel non voluptate hic nulla hic maiores ab rerum velit aliquam.,16851,https://placekitten.com/640/480
112,112,112,Kakap Merah,Facilis similique eligendi cupiditate amet dolore eos consequuntur mollitia tenetur.,19240,https://dummyimage.com/640x480
113,113,113,Cakalang,Sequi repellendus a perspiciatis ipsam voluptate temporibus possimus similique minus tempore.,20030,https://placekitten.com/640/480
114,114,114,Teri,Vel aliquam quis accusamus nulla commodi.,29307,https://placekitten.com/640/480
115,115,115,Sotong,Optio fugit iusto dolore mollitia quae consectetur assumenda occaecati sapiente ab alias.,20994,https://picsum.photos/640/480
116,116,116,Udang Vaname,Voluptate ex non aliquam aperiam dolor nulla debitis consectetur rem accusamus.,24789,https://placekitten.com/640/480
117,117,117,Teri,Quaerat totam molestiae odit quo provident velit reprehenderit aliquid totam ex ut quas architecto eum.,24219,https://picsum.photos/640/480
118,118,118,Tongkol,Quae autem voluptates dolorum consectetur excepturi illo.,34003,https://dummyimage.com/640x480
119,119,119,Kakap Putih,Ex quisquam sint fugit nemo provident provident in ad amet expedita officiis consequatur perspiciatis aperiam nisi repellat.,25543,https://placekitten.com/640/480
120,120,120,Salmon,Ipsa dolores quam modi voluptates saepe saepe modi hic odit ipsam odit.,20211,https://placekitten.com/640/480
121,121,121,Udang Vaname,Nemo saepe quas deleniti atque minus.,28623,https://dummyimage.com/640x480
122,122,122,Teri,Cupiditate quae eaque esse quaerat ipsum exercitationem.,20285,https://dummyimage.com/640x480
123,123,123,Selar,Eaque a recusandae totam ratione consequatur nostrum incidunt blanditiis.,25646,https://placekitten.com/640/480
124,124,124,Kakap Putih,Ipsa vitae quidem inventore alias impedit expedita impedit pariatur animi quos veniam eaque.,34500,https://dummyimage.com/640x480
125,125,125,Sotong,Beatae fugit necessitatibus qui ipsum ea eum earum sit ducimus delectus nesciunt unde mollitia placeat omnis repudiandae porro at.,34693,https://placekitten.com/640/480
126,126,126,Kerapu,Possimus quisquam magni laudantium consequatur enim iste cum qui dolores distinctio temporibus sapiente autem iusto iste maxime doloremque.,29056,https://dummyimage.com/640x480
127,127,127,Salmon,Illum minus velit est magni tenetur laudantium perspiciatis ullam pariatur.,29160,https://placekitten.com/640/480
128,128,128,Patin,Inventore autem aliquam excepturi ullam a velit illum earum incidunt doloremque ex.,16359,https://picsum.photos/640/480
129,129,129,Selar,Eos tempore et porro doloribus numquam sed iure neque commodi iste.,18265,https://placekitten.com/640/480
130,130,130,Makarel,Quaerat laudantium quia enim nisi voluptate iure rerum sit aspernatur alias quo.,18388,https://dummyimage.com/640x480
131,131,131,Tuna,Dolorum et consequatur itaque doloremque quae corrupti facere voluptate doloribus.,16410,https://picsum.photos/640/480
132,132,132,Gurame,Aperiam ad dignissimos assumenda voluptates dolor cum velit odit ad reiciendis sint praesentium dolorum provident.,17374,https://placekitten.com/640/480
133,133,133,Patin,Quasi ratione laboriosam quisquam molestias maxime numquam tenetur quibusdam blanditiis voluptatum adipisci ad qui odio quibusdam blanditiis tenetur minima natus.,17204,https://placekitten.com/640/480
134,134,134,Tuna,Esse sed quidem expedita fugiat magnam totam maiores aut provident dicta cum aliquam quis nobis nesciunt ducimus earum eligendi.,34088,https://dummyimage.com/640x480
135,135,135,Udang Vaname,Ipsum voluptas voluptatibus ut deserunt earum odio quisquam sint consequuntur iure error magnam ipsam fugiat.,21244,https://placekitten.com/640/480
136,136,136,Layang,Consequatur harum iste doloremque cum unde nostrum molestias veritatis voluptate tempora totam est suscipit sed.,27328,https://picsum.photos/640/480
137,137,137,Rajungan,Expedita exercitationem quidem optio deserunt ad laudantium necessitatibus unde aperiam quas dolorum hic quod odio hic placeat.,15829,https://dummyimage.com/640x480
138,138,138,Layang,Vero sequi veritatis dolorem vitae minus totam dignissimos nesciunt.,30901,https://dummyimage.com/640x480
139,139,139,Bandeng,Reiciendis quae et facilis quis vitae.,30924,https://placekitten.com/640/480
140,140,140,Kakap Putih,Quia possimus adipisci quos pariatur unde voluptatum eum id praesentium quisquam.,17947,https://picsum.photos/640/480
141,141,141,Kakap Putih,Quia numquam recusandae laborum ex molestias officia placeat temporibus facere tempora officiis odit nam provident dolore fuga doloribus magnam iste.,29071,https://picsum.photos/640/480
142,142,142,Cumi-cumi,Quasi optio non ipsa sint unde a.,31741,https://placekitten.com/640/480
143,143,143,Rajungan,Praesentium assumenda voluptatum occaecati in sit harum soluta blanditiis quasi et culpa cum fuga.,30656,https://dummyimage.com/640x480
144,144,144,Salmon,Voluptates quidem explicabo necessitatibus similique suscipit soluta amet rem.,27826,https://dummyimage.com/640x480
145,145,145,Bandeng,Harum velit esse facilis voluptatum omnis et aspernatur temporibus ullam.,26434,https://placekitten.com/640/480
146,146,146,Sarden,Molestias veniam soluta iste voluptates quo nulla quia quo illo.,28130,https://picsum.photos/640/480
147,147,147,Lele,Sapiente expedita quasi velit sed vel nobis ab eaque.,30688,https://placekitten.com/640/480
148,148,148,Kakap Putih,Porro labore consectetur ut illo fugiat in at quas amet necessitatibus quas mollitia.,19217,https://picsum.photos/640/480
149,149,149,Makarel,Explicabo omnis pariatur saepe cumque expedita error.,21272,https://dummyimage.com/640x480
150,150,150,Kakap Putih,Architecto natus facilis placeat quaerat quis iusto.,26379,https://dummyimage.com/640x480
151,151,151,Udang Vaname,Assumenda eum debitis sunt beatae deserunt iste nostrum dolor.,31720,https://placekitten.com/640/480
152,152,152,Cumi-cumi,Sint quibusdam molestias dolore molestias fugit officia sed officiis perferendis architecto eveniet.,27341,https://placekitten.com/640/480
153,153,153,Kerapu,Repudiandae fugit quo illo qui totam expedita animi commodi quasi.,20913,https://dummyimage.com/640x480
154,154,154,Belanak,Consequuntur cumque voluptates ratione nesciunt quae ea corporis minus cupiditate earum et accusantium fuga fugiat tempora exercitationem.,15290,https://placekitten.com/640/480
155,155,155,Cumi-cumi,Distinctio dignissimos enim modi dolore dignissimos provident necessitatibus labore.,25791,https://placekitten.com/640/480
156,156,156,Tuna,At harum ipsam tempora molestiae eveniet aliquam aut eaque.,24376,https://placekitten.com/640/480
157,157,157,Layang,Sit ullam distinctio aperiam hic non vel aperiam fugiat in.,32121,https://picsum.photos/640/480
158,158,158,Nila,Numquam ducimus doloribus sit nam voluptates officiis voluptates officia sint alias.,23982,https://dummyimage.com/640x480
159,159,159,Rajungan,Molestiae veniam sapiente iste labore accusamus aut impedit quos quo nisi.,19593,https://dummyimage.com/640x480
160,160,160,Sotong,Porro nemo amet ad dolores aspernatur rerum quidem sit.,17143,https://picsum.photos/640/480
161,161,161,Kakap Putih,Alias adipisci qui quidem beatae pariatur nam eos sunt dolores dicta officiis.,15414,https://dummyimage.com/640x480
162,162,162,Baronang,Quia a et temporibus est exercitationem dicta natus corporis atque labore quis beatae quidem nulla perferendis.,32232,https://placekitten.com/640/480
163,163,163,Bandeng,Odio culpa iure eius voluptatibus veniam dolores beatae deserunt.,25802,https://dummyimage.com/640x480
164,164,164,Tuna,Accusamus dolorem veniam quod velit a ipsa facere optio voluptatem sequi animi quam.,34276,https://dummyimage.com/640x480
165,165,165,Belanak,Mollitia quod consequuntur nobis delectus placeat sunt magni.,24144,https://dummyimage.com/640x480
166,166,166,Kembung,Ab at unde incidunt debitis optio architecto earum quam.,21930,https://placekitten.com/640/480
167,167,167,Tuna,Quia dolores voluptatum totam temporibus facilis perferendis doloribus temporibus.,16352,https://placekitten.com/640/480
168,168,168,Kembung,Corrupti velit doloribus officia debitis sunt excepturi fuga animi amet similique.,30023,https://placekitten.com/640/480
169,169,169,Bawal,Minus iure deserunt nesciunt temporibus dolores atque modi officia ipsum reiciendis laborum natus dicta dolor alias laboriosam neque hic sint pariatur.,22354,https://placekitten.com/640/480
170,170,170,Udang Vaname,Dicta saepe itaque doloremque quasi dolores voluptatem aliquam beatae.,27659,https://picsum.photos/640/480
171,171,171,Cumi-cumi,Perferendis delectus hic sapiente deserunt cumque optio dolore.,29311,https://picsum.photos/640/480
172,172,172,Tuna,Possimus culpa maxime rerum cum ut quod blanditiis sint architecto.,17904,https://dummyimage.com/640x480
173,173,173,Belanak,Impedit quaerat repellat eius repudiandae molestiae fugiat nostrum tempore cumque magni repudiandae ipsum ut animi saepe illum consectetur cupiditate ipsa tempora.,24680,https://picsum.photos/640/480
174,174,174,Tongkol,Molestias vitae iusto quos necessitatibus velit error voluptate quam.,21988,https://dummyimage.com/640x480
175,175,175,Cakalang,Ab quod ad quia odit numquam explicabo ad aperiam.,22104,https://picsum.photos/640/480
176,176,176,Kakap Putih,Hic voluptates debitis iusto omnis tenetur sapiente sit in similique.,21436,https://dummyimage.com/640x480
177,177,177,Bandeng,Eaque molestiae voluptatum tempore blanditiis vitae occaecati maxime.,18035,https://picsum.photos/640/480
178,178,178,Kakap Merah,Cumque dicta suscipit eaque neque facilis enim qui modi ab molestiae.,27564,https://placekitten.com/640/480
179,179,179,Layang,Quibusdam porro impedit modi rerum porro nesciunt adipisci aspernatur optio amet nesciunt incidunt.,26551,https://picsum.photos/640/480
180,180,180,Salmon,Ullam maxime adipisci eaque incidunt odit consectetur quam consequatur voluptas consectetur porro voluptate quasi.,15766,https://dummyimage.com/640x480
181,181,181,Udang Windu,Aspernatur numquam dolorum quisquam asperiores praesentium occaecati nobis dicta magni voluptas corrupti nobis.,34298,https://placekitten.com/640/480
182,182,182,Patin,Dolore necessitatibus accusantium ut repellendus id sit suscipit consectetur asperiores adipisci.,19623,https://picsum.photos/640/480
183,183,183,Bawal,Atque natus repudiandae ipsum rem sapiente at.,31421,https://placekitten.com/640/480
184,184,184,Belanak,Reiciendis aspernatur iusto quam autem vero.,17478,https://placekitten.com/640/480
185,185,185,Kakap Putih,Laborum enim officia cupiditate exercitationem itaque ducimus dignissimos nemo.,30054,https://placekitten.com/640/480
186,186,186,Baronang,Eius harum molestias voluptates accusantium odio blanditiis cumque dolores excepturi officia eum eius.,24330,https://placekitten.com/640/480
187,187,187,Tuna,Impedit perspiciatis iure consequuntur saepe nostrum illum porro ullam quod totam in laudantium blanditiis officiis autem sequi.,19325,https://picsum.photos/640/480
188,188,188,Salmon,Labore esse quod quidem reprehenderit.,20646,https://picsum.photos/640/480
189,189,189,Kembung,Minima aut debitis architecto aperiam cum unde voluptatem.,30447,https://picsum.photos/640/480
190,190,190,Bandeng,Reprehenderit amet et earum dolorum officia.,20501,https://placekitten.com/640/480
191,191,191,Makarel,Quae omnis dolores excepturi reprehenderit modi iste aperiam dolorum qui.,20367,https://placekitten.com/640/480
192,192,192,Tuna,At hic minima harum dignissimos beatae laudantium saepe mollitia minima dolorum veritatis nemo eos.,22822,https://dummyimage.com/640x480
193,193,193,Salmon,Eos odio quaerat sint maxime eveniet ipsum ullam.,24180,https://picsum.photos/640/480
194,194,194,Rajungan,Odit nulla blanditiis beatae temporibus nemo velit nam odio nobis accusantium.,15003,https://placekitten.com/640/480
195,195,195,Kembung,Non consequatur ad aliquid quaerat id excepturi optio accusamus nisi reiciendis non culpa pariatur quod.,17471,https://dummyimage.com/640x480
196,196,196,Bandeng,Nihil dolorum cumque dolorem veniam consequuntur ab quod vitae consequuntur voluptatem explicabo molestias enim eveniet.,17045,https://dummyimage.com/640x480
197,197,197,Bawal,Nihil dignissimos at tempore deleniti laborum praesentium odit consectetur.,17547,https://picsum.photos/640/480
198,198,198,Kepiting Bakau,Laboriosam dignissimos odio quod quidem omnis perspiciatis nesciunt.,23750,https://picsum.photos/640/480
199,199,199,Patin,Ratione minima placeat corporis ipsam id molestiae nobis consectetur pariatur ut voluptates.,18679,https://dummyimage.com/640x480
200,200,200,Layang,Nesciunt id esse quo dolores facere explicabo quas quibusdam.,19283,https://picsum.photos/640/480
